survived,pclass,sex,age,sibsp,parch,fare,embarked_Q,embarked_S
1,3,0,-2.3066945486314556,4.197481339435703,2.1453133122849635,1.0724590182312816,False,True
0,2,1,-0.407718805922487,-0.4841366826455938,-0.40491012847762553,-0.5057092378941985,False,True
0,3,0,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7285983512667977,False,True
0,2,1,1.5912030285080065,0.6862678228747305,-0.40491012847762553,0.6654030527075941,False,True
1,2,0,-2.0068562734668816,-0.4841366826455938,2.1453133122849635,0.6842919606205263,False,True
0,2,1,-0.9074492645301103,-0.4841366826455938,-0.40491012847762553,-0.5057092378941985,False,True
0,2,1,0.4917960195712351,-0.4841366826455938,-0.40491012847762553,-0.3715979917123803,False,True
0,3,0,-0.007934439036388284,0.6862678228747305,-0.40491012847762553,-0.20694715921693344,False,False
1,3,0,-0.007934439036388284,0.6862678228747305,-0.40491012847762553,-0.12793107963555572,True,False
0,2,1,0.09201165268513639,-0.4841366826455938,-0.40491012847762553,-0.5057092378941985,False,True
0,3,1,-0.6076109893655364,-0.4841366826455938,-0.40491012847762553,-0.7607094947187824,False,True
0,3,1,0.19195774440666105,-0.4841366826455938,-0.40491012847762553,-0.7531539315536095,False,False
0,3,0,-0.3077727142009623,-0.4841366826455938,-0.40491012847762553,-0.7115983341451588,False,True
1,2,0,-0.407718805922487,-0.4841366826455938,2.1453133122849635,-0.2034867112872843,False,True
1,1,1,0.8915803864573337,0.6862678228747305,0.8702015919036691,2.6717224067139247,False,True
0,2,1,2.590663945723253,0.6862678228747305,-0.40491012847762553,0.6654030527075941,False,True
0,3,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7512650407623164,False,True
0,3,0,0.09201165268513639,0.6862678228747305,0.8702015919036691,-0.5085425740811383,False,True
0,3,1,0.19195774440666105,0.6862678228747305,-0.40491012847762553,-0.08259770064451848,False,True
0,3,0,1.2913647533434325,-0.4841366826455938,2.1453133122849635,0.228124834523215,False,True
1,3,0,0.09201165268513639,-0.4841366826455938,2.1453133122849635,-0.1471373212014252,False,False
1,2,0,2.1908795788371545,-0.4841366826455938,0.8702015919036691,0.6654030527075941,False,True
0,3,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.713487224936452,True,False
1,3,1,-2.506586732074505,4.197481339435703,2.1453133122849635,1.0724590182312816,False,True
0,1,1,1.1914186616219078,-0.4841366826455938,-0.40491012847762553,-1.2990433702373483,False,True
0,3,0,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.713487224936452,True,False
0,2,1,0.7916342947358092,-0.4841366826455938,-0.40491012847762553,-0.5057092378941985,False,True
0,3,1,-1.2072875396946843,4.197481339435703,0.8702015919036691,1.6995707609406288,False,True
1,3,1,-0.3077727142009623,0.6862678228747305,-0.40491012847762553,-0.7115983341451588,False,True
0,1,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,1.0431812109662368,False,True
1,3,1,-0.3077727142009623,-0.4841366826455938,-0.40491012847762553,-1.2990433702373483,False,True
1,2,0,1.2913647533434325,-0.4841366826455938,0.8702015919036691,0.1742914469713585,False,True
0,1,1,0.8915803864573337,-0.4841366826455938,0.8702015919036691,0.9449588898189898,False,False
1,3,0,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.713487224936452,True,False
0,3,0,1.6911491202295312,-0.4841366826455938,-0.40491012847762553,-0.713487224936452,False,True
0,2,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-1.2990433702373483,False,True
0,3,1,-2.1068023651884062,4.197481339435703,0.8702015919036691,0.9015144016192459,True,False
1,3,0,0.6916882030142845,0.6862678228747305,0.8702015919036691,0.23095817071015493,False,True
0,3,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.705614328118342,False,True
0,3,1,-1.2072875396946843,-0.4841366826455938,-0.40491012847762553,-0.581264869545927,False,True
1,3,1,-0.9074492645301103,-0.4841366826455938,-0.40491012847762553,-0.6908205354409335,False,True
0,1,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,0.6654030527075941,False,True
0,3,1,0.4917960195712351,-0.4841366826455938,-0.40491012847762553,-0.6445427110542498,False,False
1,3,1,0.19195774440666105,-0.4841366826455938,-0.40491012847762553,-0.581264869545927,False,True
0,3,1,-0.6076109893655364,-0.4841366826455938,-0.40491012847762553,-0.7024712138416299,False,True
1,2,1,1.3913108450649572,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,False,True
1,3,0,-0.6076109893655364,-0.4841366826455938,-0.40491012847762553,-0.713487224936452,True,False
0,2,1,0.7916342947358092,-0.4841366826455938,-0.40491012847762553,-0.32626461272134316,False,False
0,3,0,-0.407718805922487,-0.4841366826455938,-0.40491012847762553,-0.6303760301195507,False,True
0,3,1,-0.407718805922487,-0.4841366826455938,-0.40491012847762553,-0.7024712138416299,False,True
0,1,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,0.7954191836538886,False,False
0,3,1,-0.45769185178324934,-0.4841366826455938,-0.40491012847762553,-0.7528365979006724,False,False
1,1,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,1.0054033951403727,False,True
1,3,0,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.713487224936452,True,False
1,3,1,-0.007934439036388284,1.8566723283950548,-0.40491012847762553,0.4576250656653406,True,False
0,3,1,-0.9074492645301103,-0.4841366826455938,-0.40491012847762553,-1.2990433702373483,False,True
1,2,0,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.3659313193385007,True,False
0,3,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.6908205354409335,False,True
0,2,1,0.19195774440666105,0.6862678228747305,-0.40491012847762553,0.514291789404137,False,False
1,1,0,0.19195774440666105,-0.4841366826455938,-0.40491012847762553,3.002278295190237,False,False
0,2,0,-0.20782662247943764,0.6862678228747305,0.8702015919036691,0.6654030527075941,False,True
0,3,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7024712138416299,False,True
0,2,1,1.4912569367864819,0.6862678228747305,0.8702015919036691,0.6842919606205263,False,True
1,3,0,-0.20782662247943764,-0.4841366826455938,-0.40491012847762553,-0.705614328118342,False,True
1,2,0,-0.407718805922487,0.6862678228747305,-0.40491012847762553,0.6654030527075941,False,True
0,2,1,2.590663945723253,-0.4841366826455938,-0.40491012847762553,-0.24126452711314855,False,True
0,3,1,-0.6076109893655364,-0.4841366826455938,-0.40491012847762553,-0.7512650407623164,False,True
0,3,1,-0.10788053075791296,-0.4841366826455938,-0.40491012847762553,-0.7024712138416299,False,True
1,2,0,0.19195774440666105,-0.4841366826455938,-0.40491012847762553,-0.3659313193385007,True,False
1,2,0,-0.6076109893655364,0.6862678228747305,0.8702015919036691,0.8920699476627798,False,True
1,2,0,0.7916342947358092,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,False,True
1,3,0,0.2919038361281857,0.6862678228747305,0.8702015919036691,0.2517359694143802,False,True
1,1,0,-1.2072875396946843,-0.4841366826455938,0.8702015919036691,3.081611708424552,False,False
1,3,0,-0.007934439036388284,1.8566723283950548,-0.40491012847762553,0.4576250656653406,True,False
0,1,1,1.7411221660902936,-0.4841366826455938,-0.40491012847762553,0.8542921318369155,False,True
0,3,1,-1.2072875396946843,1.8566723283950548,-0.40491012847762553,0.06095799949376567,False,True
0,3,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7024712138416299,False,True
1,3,1,1.6911491202295312,-0.4841366826455938,-0.40491012847762553,-0.6908205354409335,False,True
0,1,1,1.6911491202295312,-0.4841366826455938,-0.40491012847762553,1.3831815533990155,False,True
0,2,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,False,True
0,2,1,-0.3077727142009623,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,False,True
0,2,1,0.7916342947358092,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,False,True
1,2,0,-0.407718805922487,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,False,True
1,2,0,1.1914186616219078,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,False,True
1,3,0,-0.007934439036388284,0.6862678228747305,-0.40491012847762553,-0.08259770064451848,False,True
1,3,1,-2.506586732074505,0.6862678228747305,0.8702015919036691,-0.09770882697486427,False,True
0,3,1,1.3913108450649572,-0.4841366826455938,-0.40491012847762553,-0.6445427110542498,False,True
0,3,1,-0.5076648976440117,-0.4841366826455938,-0.40491012847762553,-0.6020426682501524,False,True
0,1,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,1.3454037375731511,False,True
0,3,1,-1.307233631416209,0.6862678228747305,0.8702015919036691,-0.7528365979006724,False,False
0,3,1,-0.3077727142009623,0.6862678228747305,-0.40491012847762553,0.04584687316342002,False,True
0,3,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7531539315536095,False,False
0,3,1,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.581264869545927,False,True
1,1,0,-0.6076109893655364,-0.4841366826455938,0.8702015919036691,2.8565163706077223,False,True
0,2,0,0.9915264781788584,-0.4841366826455938,-0.40491012847762553,-0.3168201587648771,False,True
1,3,0,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7037254373270486,True,False
1,3,0,-0.007934439036388284,-0.4841366826455938,-0.40491012847762553,-0.7037254373270486,True,False
